roi,subj,input,nzmean,nzvoxels,nzsigma
LeftPutamen,11492_20160406,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.051238,497,0.112682
LeftPutamen,11492_20160406,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.064293,497,0.112702
LeftPutamen,11492_20160406,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.189996,497,0.366531
LeftPutamen,11492_20160406,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.051065,497,0.112702
LeftPutamen,11492_20160406,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,655.424627,497,70.448700
LeftPutamen,11492_20160406,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007609,497,0.000818
LeftPutamen,11492_20160406,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.073100,497,0.115343
LeftPutamen,11492_20160406,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,655.424627,497,70.448700
LeftPutamen,11492_20160406,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,655.463337,497,70.449062
LeftPutamen,11492_20160406,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.064487,497,0.112682
LeftPutamen,11492_20160406,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.073187,497,0.115361
LeftPutamen,11492_20160406,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.232309,497,0.366531
LeftPutamen,11492_20160406,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.232542,497,0.366560
LeftPutamen,11492_20160406,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.059062,497,0.113842
LeftPutamen,11492_20160406,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007610,497,0.000818
LeftPutamen,11492_20170928,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.101308,497,0.343183
LeftPutamen,11492_20170928,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.969360,497,0.104010
LeftPutamen,11492_20170928,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,551.618821,497,59.188050
LeftPutamen,11492_20170928,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.037190,497,0.110930
LeftPutamen,11492_20170928,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.035445,497,0.110997
LeftPutamen,11492_20170928,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.101123,497,0.343299
LeftPutamen,11492_20170928,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.037265,497,0.110997
LeftPutamen,11492_20170928,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,551.652921,497,59.189991
LeftPutamen,11492_20170928,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006674,497,0.000716
LeftPutamen,11492_20170928,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.971126,497,0.104199
LeftPutamen,11492_20170928,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,551.652921,497,59.189991
LeftPutamen,11492_20170928,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,551.618821,497,59.188050
LeftPutamen,11492_20170928,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.035356,497,0.110934
LeftPutamen,11492_20170928,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.971080,497,0.104173
LeftPutamen,11492_20170928,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.095120,497,0.343299
LeftPutamen,11492_20170928,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.095262,497,0.343188
LeftPutamen,11492_20170928,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.969299,497,0.103976
LeftPutamen,11492_20170928,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006674,497,0.000716
LeftPutamen,11492_20190411,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.162573,497,0.293264
LeftPutamen,11492_20190411,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.950429,497,0.089446
LeftPutamen,11492_20190411,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,624.376862,497,58.783738
LeftPutamen,11492_20190411,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.055508,497,0.097298
LeftPutamen,11492_20190411,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.052219,497,0.097253
LeftPutamen,11492_20190411,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.162432,497,0.293101
LeftPutamen,11492_20190411,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.055572,497,0.097253
LeftPutamen,11492_20190411,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,624.457465,497,58.768848
LeftPutamen,11492_20190411,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006621,497,0.000623
LeftPutamen,11492_20190411,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.953621,497,0.089746
LeftPutamen,11492_20190411,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,624.457465,497,58.768848
LeftPutamen,11492_20190411,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,624.376862,497,58.783738
LeftPutamen,11492_20190411,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.052145,497,0.097285
LeftPutamen,11492_20190411,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.953588,497,0.089793
LeftPutamen,11492_20190411,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.151464,497,0.293101
LeftPutamen,11492_20190411,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.151579,497,0.293240
LeftPutamen,11492_20190411,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.950387,497,0.089499
LeftPutamen,11492_20190411,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006621,497,0.000623
LeftPutamen,11495_20160303,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.083331,497,0.305159
LeftPutamen,11495_20160303,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.974985,497,0.091814
LeftPutamen,11495_20160303,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,614.185467,497,57.841796
LeftPutamen,11495_20160303,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.030053,497,0.097843
LeftPutamen,11495_20160303,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.025042,497,0.097857
LeftPutamen,11495_20160303,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.083149,497,0.305168
LeftPutamen,11495_20160303,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.030115,497,0.097857
LeftPutamen,11495_20160303,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,614.201128,497,57.839549
LeftPutamen,11495_20160303,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006575,497,0.000619
LeftPutamen,11495_20160303,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.979944,497,0.092281
LeftPutamen,11495_20160303,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,614.201128,497,57.839549
LeftPutamen,11495_20160303,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,614.185467,497,57.841796
LeftPutamen,11495_20160303,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.024987,497,0.097832
LeftPutamen,11495_20160303,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.979873,497,0.092277
LeftPutamen,11495_20160303,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.066327,497,0.305168
LeftPutamen,11495_20160303,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.066549,497,0.305157
LeftPutamen,11495_20160303,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.974923,497,0.091820
LeftPutamen,11495_20160303,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006574,497,0.000619
LeftPutamen,11495_20170817,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.039724,497,0.358266
LeftPutamen,11495_20170817,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.011002,497,0.100289
LeftPutamen,11495_20170817,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,560.275255,497,55.664533
LeftPutamen,11495_20170817,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.005953,497,0.102176
LeftPutamen,11495_20170817,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.013070,497,0.102097
LeftPutamen,11495_20170817,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.039256,497,0.357846
LeftPutamen,11495_20170817,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.005680,497,0.102097
LeftPutamen,11495_20170817,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,560.300336,497,55.578944
LeftPutamen,11495_20170817,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006906,497,0.000685
LeftPutamen,11495_20170817,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.018501,497,0.101033
LeftPutamen,11495_20170817,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,560.300336,497,55.578944
LeftPutamen,11495_20170817,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,560.275255,497,55.664533
LeftPutamen,11495_20170817,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.013357,497,0.102178
LeftPutamen,11495_20170817,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.018647,497,0.101166
LeftPutamen,11495_20170817,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.065528,497,0.357846
LeftPutamen,11495_20170817,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.066066,497,0.358301
LeftPutamen,11495_20170817,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.011132,497,0.100417
LeftPutamen,11495_20170817,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006907,497,0.000686
LeftPutamen,11495_20190523,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.237400,497,0.271396
LeftPutamen,11495_20190523,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.928504,497,0.081440
LeftPutamen,11495_20190523,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,599.471620,497,52.623347
LeftPutamen,11495_20190523,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.077943,497,0.089421
LeftPutamen,11495_20190523,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.079449,497,0.089361
LeftPutamen,11495_20190523,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.237923,497,0.271041
LeftPutamen,11495_20190523,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.078275,497,0.089361
LeftPutamen,11495_20190523,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,599.522915,497,52.581136
LeftPutamen,11495_20190523,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006307,497,0.000553
LeftPutamen,11495_20190523,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.927417,497,0.081345
LeftPutamen,11495_20190523,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,599.522915,497,52.581136
LeftPutamen,11495_20190523,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,599.471620,497,52.623347
LeftPutamen,11495_20190523,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.079103,497,0.089416
LeftPutamen,11495_20190523,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.927598,497,0.081442
LeftPutamen,11495_20190523,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.241829,497,0.271041
LeftPutamen,11495_20190523,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.241244,497,0.271381
LeftPutamen,11495_20190523,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.928675,497,0.081539
LeftPutamen,11495_20190523,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006308,497,0.000554
LeftPutamen,11496_20160408,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.019257,497,0.291941
LeftPutamen,11496_20160408,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.005575,497,0.084087
LeftPutamen,11496_20160408,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,680.051409,497,56.865799
LeftPutamen,11496_20160408,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.001949,497,0.085255
LeftPutamen,11496_20160408,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.021457,497,0.085270
LeftPutamen,11496_20160408,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.019364,497,0.291897
LeftPutamen,11496_20160408,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.001884,497,0.085270
LeftPutamen,11496_20160408,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,680.082951,497,56.868720
LeftPutamen,11496_20160408,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007140,497,0.000597
LeftPutamen,11496_20160408,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.025450,497,0.085749
LeftPutamen,11496_20160408,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,680.082951,497,56.868720
LeftPutamen,11496_20160408,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,680.051409,497,56.865799
LeftPutamen,11496_20160408,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.021527,497,0.085265
LeftPutamen,11496_20160408,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.025431,497,0.085766
LeftPutamen,11496_20160408,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.086648,497,0.291897
LeftPutamen,11496_20160408,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.086568,497,0.291956
LeftPutamen,11496_20160408,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.005549,497,0.084094
LeftPutamen,11496_20160408,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007140,497,0.000597
LeftPutamen,11496_20170929,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.132476,497,0.237439
LeftPutamen,11496_20170929,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.960969,497,0.070040
LeftPutamen,11496_20170929,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,575.893175,497,42.001091
LeftPutamen,11496_20170929,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.042639,497,0.075127
LeftPutamen,11496_20170929,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.025505,497,0.075108
LeftPutamen,11496_20170929,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.132263,497,0.237366
LeftPutamen,11496_20170929,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.042681,497,0.075108
LeftPutamen,11496_20170929,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,575.928354,497,41.977028
LeftPutamen,11496_20170929,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006819,497,0.000497
LeftPutamen,11496_20170929,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.977618,497,0.071253
LeftPutamen,11496_20170929,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,575.928354,497,41.977028
LeftPutamen,11496_20170929,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,575.893175,497,42.001091
LeftPutamen,11496_20170929,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.025456,497,0.075120
LeftPutamen,11496_20170929,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.977564,497,0.071277
LeftPutamen,11496_20170929,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.074548,497,0.237365
LeftPutamen,11496_20170929,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.074743,497,0.237432
LeftPutamen,11496_20170929,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.960910,497,0.070067
LeftPutamen,11496_20170929,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006818,497,0.000497
LeftPutamen,11496_20190530,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.081333,497,0.276249
LeftPutamen,11496_20190530,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.976200,497,0.080714
LeftPutamen,11496_20190530,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,663.793335,497,54.884629
LeftPutamen,11496_20190530,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.027589,497,0.084977
LeftPutamen,11496_20190530,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.016030,497,0.084993
LeftPutamen,11496_20190530,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.081492,497,0.276343
LeftPutamen,11496_20190530,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.027725,497,0.084993
LeftPutamen,11496_20190530,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,663.667696,497,54.873498
LeftPutamen,11496_20190530,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007134,497,0.000590
LeftPutamen,11496_20190530,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.987684,497,0.081663
LeftPutamen,11496_20190530,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,663.667696,497,54.873498
LeftPutamen,11496_20190530,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,663.793335,497,54.884629
LeftPutamen,11496_20190530,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.015898,497,0.084989
LeftPutamen,11496_20190530,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.987722,497,0.081674
LeftPutamen,11496_20190530,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.041685,497,0.276343
LeftPutamen,11496_20190530,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.041546,497,0.276297
LeftPutamen,11496_20190530,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.976240,497,0.080713
LeftPutamen,11496_20190530,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007134,497,0.000590
LeftPutamen,11497_20160415,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.120350,497,0.312617
LeftPutamen,11497_20160415,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.964096,497,0.092538
LeftPutamen,11497_20160415,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,634.829767,497,60.972693
LeftPutamen,11497_20160415,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.041134,497,0.099309
LeftPutamen,11497_20160415,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.016319,497,0.099292
LeftPutamen,11497_20160415,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.121123,497,0.312243
LeftPutamen,11497_20160415,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.041521,497,0.099292
LeftPutamen,11497_20160415,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,634.763457,497,60.926776
LeftPutamen,11497_20160415,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006474,497,0.000621
LeftPutamen,11497_20160415,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.988702,497,0.094900
LeftPutamen,11497_20160415,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,634.763457,497,60.926776
LeftPutamen,11497_20160415,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,634.829767,497,60.972693
LeftPutamen,11497_20160415,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.015906,497,0.099316
LeftPutamen,11497_20160415,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.988971,497,0.094996
LeftPutamen,11497_20160415,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.037149,497,0.312243
LeftPutamen,11497_20160415,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.036280,497,0.312680
LeftPutamen,11497_20160415,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.964333,497,0.092624
LeftPutamen,11497_20160415,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006475,497,0.000622
LeftPutamen,11497_20171012,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.234958,497,0.249552
LeftPutamen,11497_20171012,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.927086,497,0.077474
LeftPutamen,11497_20171012,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,520.615876,497,43.508074
LeftPutamen,11497_20171012,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.079447,497,0.087533
LeftPutamen,11497_20171012,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.060376,497,0.087555
LeftPutamen,11497_20171012,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.234881,497,0.249571
LeftPutamen,11497_20171012,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.079535,497,0.087555
LeftPutamen,11497_20171012,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,520.630417,497,43.507227
LeftPutamen,11497_20171012,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006239,497,0.000521
LeftPutamen,11497_20171012,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.945020,497,0.078972
LeftPutamen,11497_20171012,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,520.630417,497,43.507227
LeftPutamen,11497_20171012,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,520.615876,497,43.508074
LeftPutamen,11497_20171012,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.060291,497,0.087543
LeftPutamen,11497_20171012,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.944989,497,0.078971
LeftPutamen,11497_20171012,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.173747,497,0.249571
LeftPutamen,11497_20171012,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.173843,497,0.249543
LeftPutamen,11497_20171012,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.927058,497,0.077463
LeftPutamen,11497_20171012,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006239,497,0.000521
