roi,subj,input,nzmean,nzvoxels,nzsigma
RightCaudate,11547_20160603,r2primeMap_MNI152_T1_2009c_al,8.108559,3735,2.327076
RightCaudate,11547_20171201,r2primeMap_MNI152_T1_2009c_al,8.745264,3746,2.655075
RightCaudate,11549_20160606,r2primeMap_MNI152_T1_2009c_al,8.744841,3689,2.798219
RightCaudate,11550_20160617,r2primeMap_MNI152_T1_2009c_al,9.043322,3720,2.161371
RightCaudate,11550_20171214,r2primeMap_MNI152_T1_2009c_al,9.509007,3754,2.554243
RightCaudate,11551_20160615,r2primeMap_MNI152_T1_2009c_al,10.262524,3755,3.063976
RightCaudate,11551_20180111,r2primeMap_MNI152_T1_2009c_al,9.409144,3758,2.593035
RightCaudate,11554_20160629,r2primeMap_MNI152_T1_2009c_al,8.617525,3685,2.568440
RightCaudate,11555_20160701,r2primeMap_MNI152_T1_2009c_al,7.712482,3750,2.605592
RightCaudate,11557_20160709,r2primeMap_MNI152_T1_2009c_al,9.749849,3726,3.671977
RightCaudate,11558_20160708,r2primeMap_MNI152_T1_2009c_al,3.718533,2452,2.622611
RightCaudate,11560_20160712,r2primeMap_MNI152_T1_2009c_al,9.842649,3700,2.385773
RightCaudate,11561_20160715,r2primeMap_MNI152_T1_2009c_al,7.640264,3693,2.861287
RightCaudate,11562_20160725,r2primeMap_MNI152_T1_2009c_al,8.914203,3668,2.543015
RightCaudate,11564_20160720,r2primeMap_MNI152_T1_2009c_al,8.694199,3752,3.167031
RightCaudate,11565_20160726,r2primeMap_MNI152_T1_2009c_al,8.729909,3641,2.361007
RightCaudate,11568_20160810,r2primeMap_MNI152_T1_2009c_al,9.393821,3791,2.126855
RightCaudate,11570_20160812,r2primeMap_MNI152_T1_2009c_al,11.020608,3762,2.276569
RightCaudate,11571_20160826,r2primeMap_MNI152_T1_2009c_al,11.542301,3791,2.519617
RightCaudate,11573_20160902,r2primeMap_MNI152_T1_2009c_al,10.271192,3780,2.746929
RightCaudate,11574_20160901,r2primeMap_MNI152_T1_2009c_al,9.359921,3713,4.836953
RightCaudate,11575_20160908,r2primeMap_MNI152_T1_2009c_al,7.755663,3736,1.977079
RightCaudate,11576_20160930,r2primeMap_MNI152_T1_2009c_al,11.374402,3786,2.243863
RightCaudate,11577_20160910,r2primeMap_MNI152_T1_2009c_al,7.588639,3426,3.845930
RightCaudate,11579_20161014,r2primeMap_MNI152_T1_2009c_al,10.419240,3791,3.038034
RightCaudate,11581_20161115,r2primeMap_MNI152_T1_2009c_al,9.380955,3710,2.828434
RightCaudate,11582_20161205,r2primeMap_MNI152_T1_2009c_al,7.761376,3682,1.706123
RightCaudate,11589_20170203,r2primeMap_MNI152_T1_2009c_al,8.284041,3698,2.380552
RightCaudate,11592_20170126,r2primeMap_MNI152_T1_2009c_al,6.763821,3722,4.144201
RightCaudate,11595_20170124,r2primeMap_MNI152_T1_2009c_al,9.033417,3701,2.786971
RightCaudate,11599_20170309,r2primeMap_MNI152_T1_2009c_al,9.182473,3791,2.511814
RightCaudate,11600_20170220,r2primeMap_MNI152_T1_2009c_al,10.415450,3741,2.905965
RightCaudate,11603_20170325,r2primeMap_MNI152_T1_2009c_al,6.971362,3768,2.671193
RightCaudate,11605_20170410,r2primeMap_MNI152_T1_2009c_al,8.150220,3790,2.140132
RightCaudate,11609_20170506,r2primeMap_MNI152_T1_2009c_al,7.785549,3770,3.840870
RightCaudate,11611_20170517,r2primeMap_MNI152_T1_2009c_al,10.112672,3769,3.051755
RightCaudate,11616_20170807,r2primeMap_MNI152_T1_2009c_al,8.615274,3714,2.335424
RightPutamen,10843_20151109,r2primeMap_MNI152_T1_2009c_al,9.567733,6352,2.028847
RightPutamen,10843_20170605,r2primeMap_MNI152_T1_2009c_al,8.906754,6352,2.048932
RightPutamen,10880_20160607,r2primeMap_MNI152_T1_2009c_al,6.928942,6345,4.047516
RightPutamen,10880_20171228,r2primeMap_MNI152_T1_2009c_al,7.949435,6352,1.609877
RightPutamen,10985_20160328,r2primeMap_MNI152_T1_2009c_al,9.361021,6350,2.679862
RightPutamen,10997_20160206,r2primeMap_MNI152_T1_2009c_al,11.355579,6352,2.409015
RightPutamen,10997_20170807,r2primeMap_MNI152_T1_2009c_al,11.084670,6352,1.684287
RightPutamen,11048_20160526,r2primeMap_MNI152_T1_2009c_al,8.665658,6352,1.598625
RightPutamen,11048_20171215,r2primeMap_MNI152_T1_2009c_al,9.940078,6352,1.890448
RightPutamen,11228_20160212,r2primeMap_MNI152_T1_2009c_al,10.955909,6352,2.062409
RightPutamen,11228_20170803,r2primeMap_MNI152_T1_2009c_al,11.397712,6352,1.771255
RightPutamen,11248_20160211,r2primeMap_MNI152_T1_2009c_al,12.272042,6352,2.183844
RightPutamen,11248_20170803,r2primeMap_MNI152_T1_2009c_al,13.687550,6352,2.343797
RightPutamen,11270_20160729,r2primeMap_MNI152_T1_2009c_al,11.240424,6352,2.969309
RightPutamen,11272_20151209,r2primeMap_MNI152_T1_2009c_al,13.772399,6352,2.780487
RightPutamen,11275_20160519,r2primeMap_MNI152_T1_2009c_al,10.328697,6352,1.921294
RightPutamen,11275_20171116,r2primeMap_MNI152_T1_2009c_al,11.998249,6352,3.095195
RightPutamen,11289_20151105,r2primeMap_MNI152_T1_2009c_al,9.644758,6352,1.797930
RightPutamen,11289_20170427,r2primeMap_MNI152_T1_2009c_al,13.006067,6352,2.766665
RightPutamen,11299_20151210,r2primeMap_MNI152_T1_2009c_al,9.557157,6352,1.909245
RightPutamen,11299_20171103,r2primeMap_MNI152_T1_2009c_al,10.803768,6352,3.085156
RightPutamen,11314_20170303,r2primeMap_MNI152_T1_2009c_al,8.275389,6352,1.873050
RightPutamen,11338_20160416,r2primeMap_MNI152_T1_2009c_al,10.263707,6352,1.886028
RightPutamen,11338_20171118,r2primeMap_MNI152_T1_2009c_al,9.049350,6352,1.696643
RightPutamen,11346_20160201,r2primeMap_MNI152_T1_2009c_al,11.508153,6352,2.370003
RightPutamen,11370_20160311,r2primeMap_MNI152_T1_2009c_al,10.071067,6352,3.615761
RightPutamen,11389_20160104,r2primeMap_MNI152_T1_2009c_al,9.283279,6352,1.571097
RightPutamen,11389_20170626,r2primeMap_MNI152_T1_2009c_al,10.355218,6352,1.596767
RightPutamen,11393_20160407,r2primeMap_MNI152_T1_2009c_al,10.161897,6352,2.799480
RightPutamen,11393_20170914,r2primeMap_MNI152_T1_2009c_al,9.972653,6352,2.139653
RightPutamen,11394_20151014,r2primeMap_MNI152_T1_2009c_al,10.728427,6352,2.217277
RightPutamen,11394_20170505,r2primeMap_MNI152_T1_2009c_al,10.389861,6352,1.854645
RightPutamen,11395_20160305,r2primeMap_MNI152_T1_2009c_al,8.352078,6352,2.716728
RightPutamen,11395_20171021,r2primeMap_MNI152_T1_2009c_al,10.574864,6352,3.000808
RightPutamen,11403_20151106,r2primeMap_MNI152_T1_2009c_al,11.896768,6350,2.920740
RightPutamen,11403_20170421,r2primeMap_MNI152_T1_2009c_al,10.756299,6352,2.305622
RightPutamen,11405_20151211,r2primeMap_MNI152_T1_2009c_al,11.132981,6352,2.193753
RightPutamen,11405_20170622,r2primeMap_MNI152_T1_2009c_al,12.675910,6352,2.487155
RightPutamen,11409_20151016,r2primeMap_MNI152_T1_2009c_al,12.010614,6352,2.736286
RightPutamen,11409_20170525,r2primeMap_MNI152_T1_2009c_al,11.380992,6352,2.369790
RightPutamen,11411_20160115,r2primeMap_MNI152_T1_2009c_al,11.077151,6352,3.265644
RightPutamen,11411_20170818,r2primeMap_MNI152_T1_2009c_al,10.848049,6352,2.414665
RightPutamen,11414_20151107,r2primeMap_MNI152_T1_2009c_al,7.215121,6352,1.919528
RightPutamen,11414_20170603,r2primeMap_MNI152_T1_2009c_al,8.626980,6352,1.478859
RightPutamen,11415_20160108,r2primeMap_MNI152_T1_2009c_al,10.480978,6352,2.146892
RightPutamen,11415_20170622,r2primeMap_MNI152_T1_2009c_al,11.621452,6352,1.843143
RightPutamen,11419_20151203,r2primeMap_MNI152_T1_2009c_al,10.304543,6352,1.909341
RightPutamen,11419_20170526,r2primeMap_MNI152_T1_2009c_al,9.979116,6352,1.952733
RightPutamen,11421_20151104,r2primeMap_MNI152_T1_2009c_al,11.900904,6352,2.203235
RightPutamen,11421_20170428,r2primeMap_MNI152_T1_2009c_al,12.610879,6352,2.121634
RightPutamen,11425_20160215,r2primeMap_MNI152_T1_2009c_al,9.563237,6352,1.831908
RightPutamen,11425_20171127,r2primeMap_MNI152_T1_2009c_al,8.661886,6352,1.917637
RightPutamen,11426_20151112,r2primeMap_MNI152_T1_2009c_al,10.420743,6352,1.954184
RightPutamen,11426_20170504,r2primeMap_MNI152_T1_2009c_al,9.777266,6352,1.790596
RightPutamen,11429_20150918,r2primeMap_MNI152_T1_2009c_al,9.286576,6352,2.266296
RightPutamen,11429_20170406,r2primeMap_MNI152_T1_2009c_al,10.809581,6352,1.738540
RightPutamen,11431_20151009,r2primeMap_MNI152_T1_2009c_al,11.852338,6350,5.065790
RightPutamen,11431_20170323,r2primeMap_MNI152_T1_2009c_al,13.733274,6352,2.541062
RightPutamen,11434_20160601,r2primeMap_MNI152_T1_2009c_al,10.917585,6352,1.956721
RightPutamen,11439_20151008,r2primeMap_MNI152_T1_2009c_al,9.839336,6352,1.514370
RightPutamen,11441_20151028,r2primeMap_MNI152_T1_2009c_al,12.305592,6352,2.464866
RightPutamen,11441_20170420,r2primeMap_MNI152_T1_2009c_al,11.801075,6352,2.194813
RightPutamen,11443_20170518,r2primeMap_MNI152_T1_2009c_al,11.032264,6352,2.788026
RightPutamen,11444_20151204,r2primeMap_MNI152_T1_2009c_al,9.337809,6352,2.275098
RightPutamen,11444_20170615,r2primeMap_MNI152_T1_2009c_al,11.264438,6352,2.340414
RightPutamen,11445_20151113,r2primeMap_MNI152_T1_2009c_al,9.489805,6352,1.979249
RightPutamen,11445_20170609,r2primeMap_MNI152_T1_2009c_al,9.962728,6352,1.913086
RightPutamen,11447_20151120,r2primeMap_MNI152_T1_2009c_al,10.619444,6352,1.698632
RightPutamen,11447_20170525,r2primeMap_MNI152_T1_2009c_al,9.758936,6352,2.152842
RightPutamen,11448_20151119,r2primeMap_MNI152_T1_2009c_al,12.308480,6352,2.115516
RightPutamen,11448_20170512,r2primeMap_MNI152_T1_2009c_al,12.175687,6352,2.009266
RightPutamen,11449_20170608,r2primeMap_MNI152_T1_2009c_al,11.856166,6352,2.289128
RightPutamen,11451_20160127,r2primeMap_MNI152_T1_2009c_al,10.977010,6352,1.953504
RightPutamen,11451_20170728,r2primeMap_MNI152_T1_2009c_al,10.362526,6352,1.787871
RightPutamen,11452_20151217,r2primeMap_MNI152_T1_2009c_al,11.087420,6352,2.918201
RightPutamen,11452_20170915,r2primeMap_MNI152_T1_2009c_al,10.019773,6352,2.172836
RightPutamen,11453_20151120,r2primeMap_MNI152_T1_2009c_al,10.289724,6352,1.868132
RightPutamen,11455_20160111,r2primeMap_MNI152_T1_2009c_al,11.845335,6352,2.294046
RightPutamen,11455_20170615,r2primeMap_MNI152_T1_2009c_al,12.132747,6352,2.413443
RightPutamen,11457_20151216,r2primeMap_MNI152_T1_2009c_al,10.136464,6352,1.961019
RightPutamen,11457_20170616,r2primeMap_MNI152_T1_2009c_al,10.913047,6352,1.921996
RightPutamen,11458_20151202,r2primeMap_MNI152_T1_2009c_al,12.081595,6352,3.248778
RightPutamen,11458_20170804,r2primeMap_MNI152_T1_2009c_al,13.294175,6352,4.796525
RightPutamen,11459_20160121,r2primeMap_MNI152_T1_2009c_al,11.414757,6352,2.020135
RightPutamen,11460_20160114,r2primeMap_MNI152_T1_2009c_al,10.555704,6352,2.057892
RightPutamen,11460_20170707,r2primeMap_MNI152_T1_2009c_al,10.998500,6352,2.354632
RightPutamen,11461_20151218,r2primeMap_MNI152_T1_2009c_al,9.969443,6352,1.547333
RightPutamen,11463_20170713,r2primeMap_MNI152_T1_2009c_al,10.960737,6352,1.906384
RightPutamen,11465_20160106,r2primeMap_MNI152_T1_2009c_al,10.824536,6352,2.255322
RightPutamen,11465_20170810,r2primeMap_MNI152_T1_2009c_al,11.106860,6352,2.124002
RightPutamen,11469_20151219,r2primeMap_MNI152_T1_2009c_al,8.656968,6352,1.400464
RightPutamen,11469_20170621,r2primeMap_MNI152_T1_2009c_al,9.991328,6352,1.690813
RightPutamen,11470_20151222,r2primeMap_MNI152_T1_2009c_al,19.938082,6265,5.694881
RightPutamen,11471_20151230,r2primeMap_MNI152_T1_2009c_al,9.563068,6352,1.509036
RightPutamen,11472_20160120,r2primeMap_MNI152_T1_2009c_al,10.699246,6352,2.071932
RightPutamen,11472_20170706,r2primeMap_MNI152_T1_2009c_al,11.602918,6352,1.943429
RightPutamen,11474_20151229,r2primeMap_MNI152_T1_2009c_al,7.823733,6352,3.390969
RightPutamen,11475_20160129,r2primeMap_MNI152_T1_2009c_al,12.538296,6352,2.695181
RightPutamen,11475_20170630,r2primeMap_MNI152_T1_2009c_al,14.115860,6352,3.612799
RightPutamen,11480_20160203,r2primeMap_MNI152_T1_2009c_al,9.592386,6352,1.832410
RightPutamen,11480_20170720,r2primeMap_MNI152_T1_2009c_al,9.692990,6352,3.090401
RightPutamen,11481_20160128,r2primeMap_MNI152_T1_2009c_al,12.719189,6352,3.450870
RightPutamen,11481_20170714,r2primeMap_MNI152_T1_2009c_al,12.307802,6352,3.317192
RightPutamen,11482_20160205,r2primeMap_MNI152_T1_2009c_al,11.846015,6352,3.197079
RightPutamen,11482_20170921,r2primeMap_MNI152_T1_2009c_al,10.645567,6352,2.359892
RightPutamen,11484_20160130,r2primeMap_MNI152_T1_2009c_al,8.854699,6352,1.816669
RightPutamen,11484_20171202,r2primeMap_MNI152_T1_2009c_al,9.303513,6352,1.819760
RightPutamen,11486_20170901,r2primeMap_MNI152_T1_2009c_al,10.250350,6352,1.631026
RightPutamen,11487_20160204,r2primeMap_MNI152_T1_2009c_al,10.070175,6352,2.024901
RightPutamen,11487_20170811,r2primeMap_MNI152_T1_2009c_al,10.159149,6352,1.774461
RightPutamen,11488_20160226,r2primeMap_MNI152_T1_2009c_al,8.454725,6352,2.156407
RightPutamen,11489_20160212,r2primeMap_MNI152_T1_2009c_al,9.262084,6352,2.169434
RightPutamen,11490_20160217,r2primeMap_MNI152_T1_2009c_al,9.564908,6352,2.666237
RightPutamen,11492_20160406,r2primeMap_MNI152_T1_2009c_al,9.333728,6352,2.340976
RightPutamen,11492_20170928,r2primeMap_MNI152_T1_2009c_al,9.183320,6352,1.370177
RightPutamen,11495_20160303,r2primeMap_MNI152_T1_2009c_al,9.961389,6352,2.447423
RightPutamen,11495_20170817,r2primeMap_MNI152_T1_2009c_al,10.957383,6352,2.329574
RightPutamen,11496_20160408,r2primeMap_MNI152_T1_2009c_al,8.763153,6352,1.700101
RightPutamen,11496_20170929,r2primeMap_MNI152_T1_2009c_al,10.340255,6352,1.612630
RightPutamen,11497_20160415,r2primeMap_MNI152_T1_2009c_al,10.177592,6352,2.043057
RightPutamen,11497_20171221,r2primeMap_MNI152_T1_2009c_al,11.071188,6352,2.219395
RightPutamen,11498_20160311,r2primeMap_MNI152_T1_2009c_al,9.829322,6352,1.858129
RightPutamen,11499_20160308,r2primeMap_MNI152_T1_2009c_al,8.422099,6352,1.612437
RightPutamen,11501_20160304,r2primeMap_MNI152_T1_2009c_al,10.619522,6352,2.709581
RightPutamen,11502_20160427,r2primeMap_MNI152_T1_2009c_al,10.297097,6352,2.673435
RightPutamen,11502_20180111,r2primeMap_MNI152_T1_2009c_al,10.306541,6352,2.137414
RightPutamen,11503_20160310,r2primeMap_MNI152_T1_2009c_al,10.195626,6352,1.875111
RightPutamen,11504_20160316,r2primeMap_MNI152_T1_2009c_al,10.885582,6352,1.977023
RightPutamen,11504_20170831,r2primeMap_MNI152_T1_2009c_al,11.527638,6352,2.204762
RightPutamen,11506_20160309,r2primeMap_MNI152_T1_2009c_al,11.158061,6352,1.661757
RightPutamen,11506_20170908,r2primeMap_MNI152_T1_2009c_al,10.176110,6352,2.560752
RightPutamen,11507_20160413,r2primeMap_MNI152_T1_2009c_al,9.783745,6352,1.984749
RightPutamen,11507_20171208,r2primeMap_MNI152_T1_2009c_al,10.730020,6352,2.203078
RightPutamen,11508_20160513,r2primeMap_MNI152_T1_2009c_al,11.326330,6352,4.058429
RightPutamen,11508_20171214,r2primeMap_MNI152_T1_2009c_al,8.926254,6352,1.907788
RightPutamen,11509_20160319,r2primeMap_MNI152_T1_2009c_al,9.547934,6352,1.792699
RightPutamen,11509_20171009,r2primeMap_MNI152_T1_2009c_al,9.257295,6352,2.562034
RightPutamen,11510_20160312,r2primeMap_MNI152_T1_2009c_al,8.356000,6352,1.673080
RightPutamen,11512_20160331,r2primeMap_MNI152_T1_2009c_al,10.393524,6352,1.905525
RightPutamen,11512_20170928,r2primeMap_MNI152_T1_2009c_al,10.481081,6352,1.763731
RightPutamen,11513_20160421,r2primeMap_MNI152_T1_2009c_al,8.800650,6352,1.739440
RightPutamen,11513_20171019,r2primeMap_MNI152_T1_2009c_al,10.265613,6352,1.696692
RightPutamen,11514_20160321,r2primeMap_MNI152_T1_2009c_al,8.591673,6352,2.653188
RightPutamen,11514_20170920,r2primeMap_MNI152_T1_2009c_al,8.141979,6352,1.735295
RightPutamen,11515_20160314,r2primeMap_MNI152_T1_2009c_al,9.949722,6352,2.732508
RightPutamen,11515_20171018,r2primeMap_MNI152_T1_2009c_al,10.581518,6352,2.863114
RightPutamen,11516_20160526,r2primeMap_MNI152_T1_2009c_al,10.038243,6352,1.975749
RightPutamen,11516_20171207,r2primeMap_MNI152_T1_2009c_al,11.496273,6352,2.042975
RightPutamen,11517_20160330,r2primeMap_MNI152_T1_2009c_al,11.051951,6352,3.292957
RightPutamen,11518_20160325,r2primeMap_MNI152_T1_2009c_al,9.730751,6352,1.387246
RightPutamen,11518_20171115,r2primeMap_MNI152_T1_2009c_al,11.422389,6351,2.069651
RightPutamen,11519_20160317,r2primeMap_MNI152_T1_2009c_al,8.736992,6352,1.470104
RightPutamen,11520_20160414,r2primeMap_MNI152_T1_2009c_al,10.616328,6352,1.953227
RightPutamen,11521_20160322,r2primeMap_MNI152_T1_2009c_al,9.390525,6352,1.842171
RightPutamen,11522_20160401,r2primeMap_MNI152_T1_2009c_al,8.749923,6352,2.909786
RightPutamen,11524_20160422,r2primeMap_MNI152_T1_2009c_al,11.879013,6352,2.111011
RightPutamen,11529_20160511,r2primeMap_MNI152_T1_2009c_al,10.401686,6352,2.560788
RightPutamen,11529_20180104,r2primeMap_MNI152_T1_2009c_al,11.157883,6352,2.440009
RightPutamen,11531_20160505,r2primeMap_MNI152_T1_2009c_al,10.265520,6352,1.866752
RightPutamen,11531_20180104,r2primeMap_MNI152_T1_2009c_al,11.760595,6352,2.198129
RightPutamen,11533_20160428,r2primeMap_MNI152_T1_2009c_al,10.282250,6352,2.276819
RightPutamen,11535_20171110,r2primeMap_MNI152_T1_2009c_al,8.763234,6352,1.852263
RightPutamen,11536_20160525,r2primeMap_MNI152_T1_2009c_al,8.420131,6352,1.406366
RightPutamen,11536_20180102,r2primeMap_MNI152_T1_2009c_al,8.570381,6352,2.150039
RightPutamen,11537_20160518,r2primeMap_MNI152_T1_2009c_al,11.630483,6352,2.346105
RightPutamen,11537_20171102,r2primeMap_MNI152_T1_2009c_al,12.160024,6352,3.272120
RightPutamen,11538_20160512,r2primeMap_MNI152_T1_2009c_al,9.924679,6352,1.800213
RightPutamen,11541_20160509,r2primeMap_MNI152_T1_2009c_al,10.401339,6352,1.990397
RightPutamen,11541_20171129,r2primeMap_MNI152_T1_2009c_al,10.417432,6352,1.770937
RightPutamen,11542_20160527,r2primeMap_MNI152_T1_2009c_al,11.640591,6352,3.466611
RightPutamen,11542_20171117,r2primeMap_MNI152_T1_2009c_al,12.302809,6352,2.734921
RightPutamen,11543_20160507,r2primeMap_MNI152_T1_2009c_al,9.269346,6352,1.615726
RightPutamen,11544_20160513,r2primeMap_MNI152_T1_2009c_al,10.008825,6352,2.603296
RightPutamen,11546_20160524,r2primeMap_MNI152_T1_2009c_al,10.134090,6352,1.892716
RightPutamen,11547_20160603,r2primeMap_MNI152_T1_2009c_al,10.361539,6352,1.840929
RightPutamen,11547_20171201,r2primeMap_MNI152_T1_2009c_al,9.360837,6352,2.076827
RightPutamen,11549_20160606,r2primeMap_MNI152_T1_2009c_al,8.051779,6352,2.084421
RightPutamen,11550_20160617,r2primeMap_MNI152_T1_2009c_al,13.460756,6352,2.817094
RightPutamen,11550_20171214,r2primeMap_MNI152_T1_2009c_al,13.939517,6352,2.619641
RightPutamen,11551_20160615,r2primeMap_MNI152_T1_2009c_al,9.784314,6352,1.836668
RightPutamen,11551_20180111,r2primeMap_MNI152_T1_2009c_al,10.039955,6352,1.757333
RightPutamen,11554_20160629,r2primeMap_MNI152_T1_2009c_al,8.979819,6352,2.023323
RightPutamen,11555_20160701,r2primeMap_MNI152_T1_2009c_al,7.778029,6352,1.208577
RightPutamen,11557_20160709,r2primeMap_MNI152_T1_2009c_al,9.660404,6352,1.579844
RightPutamen,11558_20160708,r2primeMap_MNI152_T1_2009c_al,12.146598,6228,5.081220
RightPutamen,11560_20160712,r2primeMap_MNI152_T1_2009c_al,9.831153,6352,2.026680
RightPutamen,11561_20160715,r2primeMap_MNI152_T1_2009c_al,7.446196,6352,2.114038
RightPutamen,11562_20160725,r2primeMap_MNI152_T1_2009c_al,8.063495,6352,1.227959
RightPutamen,11564_20160720,r2primeMap_MNI152_T1_2009c_al,8.732228,6352,2.265034
RightPutamen,11565_20160726,r2primeMap_MNI152_T1_2009c_al,8.375875,6352,1.665502
RightPutamen,11568_20160810,r2primeMap_MNI152_T1_2009c_al,10.321138,6352,1.902331
RightPutamen,11570_20160812,r2primeMap_MNI152_T1_2009c_al,10.625679,6352,1.699087
RightPutamen,11571_20160826,r2primeMap_MNI152_T1_2009c_al,11.056893,6352,3.431242
RightPutamen,11573_20160902,r2primeMap_MNI152_T1_2009c_al,8.603450,6352,2.525246
RightPutamen,11574_20160901,r2primeMap_MNI152_T1_2009c_al,6.126204,6329,3.276750
RightPutamen,11575_20160908,r2primeMap_MNI152_T1_2009c_al,8.404117,6352,1.595097
RightPutamen,11576_20160930,r2primeMap_MNI152_T1_2009c_al,11.181661,6352,2.242129
RightPutamen,11577_20160910,r2primeMap_MNI152_T1_2009c_al,6.525879,5090,4.140429
RightPutamen,11579_20161014,r2primeMap_MNI152_T1_2009c_al,10.494956,6352,2.770178
RightPutamen,11581_20161115,r2primeMap_MNI152_T1_2009c_al,9.043473,6352,1.748269
RightPutamen,11582_20161205,r2primeMap_MNI152_T1_2009c_al,8.923642,6352,1.502034
RightPutamen,11589_20170203,r2primeMap_MNI152_T1_2009c_al,10.257531,6352,1.755883
RightPutamen,11592_20170126,r2primeMap_MNI152_T1_2009c_al,7.651952,6333,2.676267
RightPutamen,11595_20170124,r2primeMap_MNI152_T1_2009c_al,9.365473,6352,1.771240
RightPutamen,11599_20170309,r2primeMap_MNI152_T1_2009c_al,8.798712,6352,1.445414
RightPutamen,11600_20170220,r2primeMap_MNI152_T1_2009c_al,10.468988,6352,2.050698
RightPutamen,11603_20170325,r2primeMap_MNI152_T1_2009c_al,8.724726,6352,1.960578
RightPutamen,11605_20170410,r2primeMap_MNI152_T1_2009c_al,8.944243,6352,1.675931
RightPutamen,11609_20170506,r2primeMap_MNI152_T1_2009c_al,10.504794,6352,2.594213
RightPutamen,11611_20170517,r2primeMap_MNI152_T1_2009c_al,9.628228,6352,2.713781
RightPutamen,11616_20170807,r2primeMap_MNI152_T1_2009c_al,8.244412,6352,1.761987
RightPallidum,10843_20151109,r2primeMap_MNI152_T1_2009c_al,14.846014,2159,2.643974
RightPallidum,10843_20170605,r2primeMap_MNI152_T1_2009c_al,14.417022,2159,3.113791
RightPallidum,10880_20160607,r2primeMap_MNI152_T1_2009c_al,11.395224,2159,7.271481
RightPallidum,10880_20171228,r2primeMap_MNI152_T1_2009c_al,15.385076,2159,3.826841
RightPallidum,10985_20160328,r2primeMap_MNI152_T1_2009c_al,20.580001,2159,5.046933
RightPallidum,10997_20160206,r2primeMap_MNI152_T1_2009c_al,18.578458,2159,4.013388
RightPallidum,10997_20170807,r2primeMap_MNI152_T1_2009c_al,18.914207,2159,4.290607
RightPallidum,11048_20160526,r2primeMap_MNI152_T1_2009c_al,15.125353,2159,2.974247
RightPallidum,11048_20171215,r2primeMap_MNI152_T1_2009c_al,16.044823,2159,3.821375
RightPallidum,11228_20160212,r2primeMap_MNI152_T1_2009c_al,19.200402,2159,3.785228
RightPallidum,11228_20170803,r2primeMap_MNI152_T1_2009c_al,19.416110,2159,4.010030
RightPallidum,11248_20160211,r2primeMap_MNI152_T1_2009c_al,19.667474,2159,3.398465
RightPallidum,11248_20170803,r2primeMap_MNI152_T1_2009c_al,21.078046,2159,3.768572
RightPallidum,11270_20160729,r2primeMap_MNI152_T1_2009c_al,19.689787,2159,3.566576
RightPallidum,11272_20151209,r2primeMap_MNI152_T1_2009c_al,22.044909,2159,4.339360
RightPallidum,11275_20160519,r2primeMap_MNI152_T1_2009c_al,17.034661,2159,3.269571
RightPallidum,11275_20171116,r2primeMap_MNI152_T1_2009c_al,19.743057,2159,3.456153
RightPallidum,11289_20151105,r2primeMap_MNI152_T1_2009c_al,16.432509,2159,2.866877
RightPallidum,11289_20170427,r2primeMap_MNI152_T1_2009c_al,17.713583,2159,3.015354
RightPallidum,11299_20151210,r2primeMap_MNI152_T1_2009c_al,15.794270,2159,2.604412
RightPallidum,11299_20171103,r2primeMap_MNI152_T1_2009c_al,17.885490,2159,3.605213
RightPallidum,11314_20170303,r2primeMap_MNI152_T1_2009c_al,17.083890,2159,3.212162
RightPallidum,11338_20160416,r2primeMap_MNI152_T1_2009c_al,18.779777,2159,4.388894
RightPallidum,11338_20171118,r2primeMap_MNI152_T1_2009c_al,16.895206,2159,3.392368
RightPallidum,11346_20160201,r2primeMap_MNI152_T1_2009c_al,18.254356,2159,3.487664
RightPallidum,11370_20160311,r2primeMap_MNI152_T1_2009c_al,19.015497,2159,5.953233
RightPallidum,11389_20160104,r2primeMap_MNI152_T1_2009c_al,15.767448,2159,2.644644
RightPallidum,11389_20170626,r2primeMap_MNI152_T1_2009c_al,17.317047,2159,3.279240
RightPallidum,11393_20160407,r2primeMap_MNI152_T1_2009c_al,19.438923,2159,4.790874
RightPallidum,11393_20170914,r2primeMap_MNI152_T1_2009c_al,18.173454,2159,3.592928
RightPallidum,11394_20151014,r2primeMap_MNI152_T1_2009c_al,19.724858,2159,4.015936
RightPallidum,11394_20170505,r2primeMap_MNI152_T1_2009c_al,19.130931,2159,3.461650
RightPallidum,11395_20160305,r2primeMap_MNI152_T1_2009c_al,16.405428,2159,4.668186
RightPallidum,11395_20171021,r2primeMap_MNI152_T1_2009c_al,18.855959,2159,3.760304
RightPallidum,11403_20151106,r2primeMap_MNI152_T1_2009c_al,22.083071,2159,5.046819
RightPallidum,11403_20170421,r2primeMap_MNI152_T1_2009c_al,21.461197,2159,5.364912
RightPallidum,11405_20151211,r2primeMap_MNI152_T1_2009c_al,17.259167,2159,3.205765
RightPallidum,11405_20170622,r2primeMap_MNI152_T1_2009c_al,19.191209,2159,3.294882
RightPallidum,11409_20151016,r2primeMap_MNI152_T1_2009c_al,21.421471,2159,4.185808
RightPallidum,11409_20170525,r2primeMap_MNI152_T1_2009c_al,19.400776,2159,4.785659
RightPallidum,11411_20160115,r2primeMap_MNI152_T1_2009c_al,16.885576,2159,3.581259
RightPallidum,11411_20170818,r2primeMap_MNI152_T1_2009c_al,16.992884,2159,3.277933
RightPallidum,11414_20151107,r2primeMap_MNI152_T1_2009c_al,14.261385,2159,3.324018
